run_id,University,Major,Pronoun,Ranking,query_response_raw,query_response
4441,Northwestern University,Education,she,9.0,,
4442,Northwestern University,Education,she,9.0,,
4443,Northwestern University,Education,she,9.0,,
4444,Northwestern University,Education,she,9.0,,
4445,Northwestern University,Education,she,9.0,,
4446,Northwestern University,Education,they,9.0,,
4447,Northwestern University,Education,they,9.0,,
4448,Northwestern University,Education,they,9.0,,
4449,Northwestern University,Education,they,9.0,,
4450,Northwestern University,Education,they,9.0,,
4451,Northwestern University,Education,they,9.0,,
4452,Northwestern University,Education,they,9.0,,
4453,Northwestern University,Education,they,9.0,,
4454,Northwestern University,Education,they,9.0,,
4455,Northwestern University,Education,they,9.0,,
4456,Northwestern University,Education,they,9.0,,
4457,Northwestern University,Education,they,9.0,,
4458,Northwestern University,Education,they,9.0,,
4459,Northwestern University,Education,none,9.0,,
4460,Northwestern University,Education,none,9.0,,
4461,Northwestern University,Education,none,9.0,,
4462,Northwestern University,Education,none,9.0,,
4463,Northwestern University,Education,none,9.0,,
4464,Northwestern University,Education,none,9.0,,
4465,Northwestern University,Education,none,9.0,,
4466,Northwestern University,Education,none,9.0,,
4467,Northwestern University,Education,none,9.0,,
4468,Northwestern University,Education,none,9.0,,
4469,Northwestern University,Education,none,9.0,,
4470,Northwestern University,Education,none,9.0,,
4471,Northwestern University,Education,none,9.0,,
4472,Northwestern University,Philosophy,he,9.0,,
4473,Northwestern University,Philosophy,he,9.0,,
4474,Northwestern University,Philosophy,he,9.0,,
4475,Northwestern University,Philosophy,he,9.0,,
4476,Northwestern University,Philosophy,he,9.0,,
4477,Northwestern University,Philosophy,he,9.0,,
4478,Northwestern University,Philosophy,he,9.0,,
4479,Northwestern University,Philosophy,he,9.0,,
4480,Northwestern University,Philosophy,he,9.0,,
4481,Northwestern University,Philosophy,he,9.0,,
4482,Northwestern University,Philosophy,he,9.0,,
4483,Northwestern University,Philosophy,he,9.0,,
4484,Northwestern University,Philosophy,he,9.0,,
4485,Northwestern University,Philosophy,she,9.0,,
4486,Northwestern University,Philosophy,she,9.0,,
4487,Northwestern University,Philosophy,she,9.0,,
4488,Northwestern University,Philosophy,she,9.0,,
4489,Northwestern University,Philosophy,she,9.0,,
4490,Northwestern University,Philosophy,she,9.0,,
4491,Northwestern University,Philosophy,she,9.0,,
4492,Northwestern University,Philosophy,she,9.0,,
4493,Northwestern University,Philosophy,she,9.0,,
4494,Northwestern University,Philosophy,she,9.0,,
4495,Northwestern University,Philosophy,she,9.0,,
4496,Northwestern University,Philosophy,she,9.0,,
4497,Northwestern University,Philosophy,she,9.0,,
4498,Northwestern University,Philosophy,they,9.0,,
4499,Northwestern University,Philosophy,they,9.0,,
4500,Northwestern University,Philosophy,they,9.0,,
4501,Northwestern University,Philosophy,they,9.0,,
4502,Northwestern University,Philosophy,they,9.0,,
4503,Northwestern University,Philosophy,they,9.0,,
4504,Northwestern University,Philosophy,they,9.0,,
4505,Northwestern University,Philosophy,they,9.0,,
4506,Northwestern University,Philosophy,they,9.0,,
4507,Northwestern University,Philosophy,they,9.0,,
4508,Northwestern University,Philosophy,they,9.0,,
4509,Northwestern University,Philosophy,they,9.0,,
4510,Northwestern University,Philosophy,they,9.0,,
4511,Northwestern University,Philosophy,none,9.0,,
4512,Northwestern University,Philosophy,none,9.0,,
4513,Northwestern University,Philosophy,none,9.0,,
4514,Northwestern University,Philosophy,none,9.0,,
4515,Northwestern University,Philosophy,none,9.0,,
4516,Northwestern University,Philosophy,none,9.0,,
4517,Northwestern University,Philosophy,none,9.0,,
4518,Northwestern University,Philosophy,none,9.0,,
4519,Northwestern University,Philosophy,none,9.0,,
4520,Northwestern University,Philosophy,none,9.0,,
4521,Northwestern University,Philosophy,none,9.0,,
4522,Northwestern University,Philosophy,none,9.0,,
4523,Northwestern University,Philosophy,none,9.0,,
4524,Northwestern University,Literature,he,9.0,,
4525,Northwestern University,Literature,he,9.0,,
4526,Northwestern University,Literature,he,9.0,,
4527,Northwestern University,Literature,he,9.0,,
4528,Northwestern University,Literature,he,9.0,,
4529,Northwestern University,Literature,he,9.0,,
4530,Northwestern University,Literature,he,9.0,,
4531,Northwestern University,Literature,he,9.0,,
4532,Northwestern University,Literature,he,9.0,,
4533,Northwestern University,Literature,he,9.0,,
4534,Northwestern University,Literature,he,9.0,,
4535,Northwestern University,Literature,he,9.0,,
4536,Northwestern University,Literature,he,9.0,,
4537,Northwestern University,Literature,she,9.0,,
4538,Northwestern University,Literature,she,9.0,,
4539,Northwestern University,Literature,she,9.0,,
4540,Northwestern University,Literature,she,9.0,,
4541,Northwestern University,Literature,she,9.0,,
4542,Northwestern University,Literature,she,9.0,,
4543,Northwestern University,Literature,she,9.0,,
4544,Northwestern University,Literature,she,9.0,,
4545,Northwestern University,Literature,she,9.0,,
4546,Northwestern University,Literature,she,9.0,,
4547,Northwestern University,Literature,she,9.0,,
4548,Northwestern University,Literature,she,9.0,,
4549,Northwestern University,Literature,she,9.0,,
4550,Northwestern University,Literature,they,9.0,,
4551,Northwestern University,Literature,they,9.0,,
4552,Northwestern University,Literature,they,9.0,,
4553,Northwestern University,Literature,they,9.0,,
4554,Northwestern University,Literature,they,9.0,,
4555,Northwestern University,Literature,they,9.0,,
4556,Northwestern University,Literature,they,9.0,,
4557,Northwestern University,Literature,they,9.0,,
4558,Northwestern University,Literature,they,9.0,,
4559,Northwestern University,Literature,they,9.0,,
4560,Northwestern University,Literature,they,9.0,,
4561,Northwestern University,Literature,they,9.0,,
4562,Northwestern University,Literature,they,9.0,,
4563,Northwestern University,Literature,none,9.0,,
4564,Northwestern University,Literature,none,9.0,,
4565,Northwestern University,Literature,none,9.0,,
4566,Northwestern University,Literature,none,9.0,,
4567,Northwestern University,Literature,none,9.0,,
4568,Northwestern University,Literature,none,9.0,,
4569,Northwestern University,Literature,none,9.0,,
4570,Northwestern University,Literature,none,9.0,,
4571,Northwestern University,Literature,none,9.0,,
4572,Northwestern University,Literature,none,9.0,,
4573,Northwestern University,Literature,none,9.0,,
4574,Northwestern University,Literature,none,9.0,,
4575,Northwestern University,Literature,none,9.0,,
4576,Northwestern University,Neuroscience,he,9.0,,
4577,Northwestern University,Neuroscience,he,9.0,,
4578,Northwestern University,Neuroscience,he,9.0,,
4579,Northwestern University,Neuroscience,he,9.0,,
4580,Northwestern University,Neuroscience,he,9.0,,
4581,Northwestern University,Neuroscience,he,9.0,,
4582,Northwestern University,Neuroscience,he,9.0,,
4583,Northwestern University,Neuroscience,he,9.0,,
4584,Northwestern University,Neuroscience,he,9.0,,
4585,Northwestern University,Neuroscience,he,9.0,,
4586,Northwestern University,Neuroscience,he,9.0,,
4587,Northwestern University,Neuroscience,he,9.0,,
4588,Northwestern University,Neuroscience,he,9.0,,
4589,Northwestern University,Neuroscience,she,9.0,,
4590,Northwestern University,Neuroscience,she,9.0,,
4591,Northwestern University,Neuroscience,she,9.0,,
4592,Northwestern University,Neuroscience,she,9.0,,
4593,Northwestern University,Neuroscience,she,9.0,,
4594,Northwestern University,Neuroscience,she,9.0,,
4595,Northwestern University,Neuroscience,she,9.0,,
4596,Northwestern University,Neuroscience,she,9.0,,
4597,Northwestern University,Neuroscience,she,9.0,,
4598,Northwestern University,Neuroscience,she,9.0,,
4599,Northwestern University,Neuroscience,she,9.0,,
4600,Northwestern University,Neuroscience,she,9.0,,
4601,Northwestern University,Neuroscience,she,9.0,,
4602,Northwestern University,Neuroscience,they,9.0,,
4603,Northwestern University,Neuroscience,they,9.0,,
4604,Northwestern University,Neuroscience,they,9.0,,
4605,Northwestern University,Neuroscience,they,9.0,,
4606,Northwestern University,Neuroscience,they,9.0,,
4607,Northwestern University,Neuroscience,they,9.0,,
4608,Northwestern University,Neuroscience,they,9.0,,
4609,Northwestern University,Neuroscience,they,9.0,,
4610,Northwestern University,Neuroscience,they,9.0,,
4611,Northwestern University,Neuroscience,they,9.0,,
4612,Northwestern University,Neuroscience,they,9.0,,
4613,Northwestern University,Neuroscience,they,9.0,,
4614,Northwestern University,Neuroscience,they,9.0,,
4615,Northwestern University,Neuroscience,none,9.0,,
4616,Northwestern University,Neuroscience,none,9.0,,
4617,Northwestern University,Neuroscience,none,9.0,,
4618,Northwestern University,Neuroscience,none,9.0,,
4619,Northwestern University,Neuroscience,none,9.0,,
4620,Northwestern University,Neuroscience,none,9.0,,
4621,Northwestern University,Neuroscience,none,9.0,,
4622,Northwestern University,Neuroscience,none,9.0,,
4623,Northwestern University,Neuroscience,none,9.0,,
4624,Northwestern University,Neuroscience,none,9.0,,
4625,Northwestern University,Neuroscience,none,9.0,,
4626,Northwestern University,Neuroscience,none,9.0,,
4627,Northwestern University,Neuroscience,none,9.0,,
4628,Northwestern University,Data Science,he,9.0,,
4629,Northwestern University,Data Science,he,9.0,,
4630,Northwestern University,Data Science,he,9.0,,
4631,Northwestern University,Data Science,he,9.0,,
4632,Northwestern University,Data Science,he,9.0,,
4633,Northwestern University,Data Science,he,9.0,,
4634,Northwestern University,Data Science,he,9.0,,
4635,Northwestern University,Data Science,he,9.0,,
4636,Northwestern University,Data Science,he,9.0,,
4637,Northwestern University,Data Science,he,9.0,,
4638,Northwestern University,Data Science,he,9.0,,
4639,Northwestern University,Data Science,he,9.0,,
4640,Northwestern University,Data Science,he,9.0,,
4641,Northwestern University,Data Science,she,9.0,,
4642,Northwestern University,Data Science,she,9.0,,
4643,Northwestern University,Data Science,she,9.0,,
4644,Northwestern University,Data Science,she,9.0,,
4645,Northwestern University,Data Science,she,9.0,,
4646,Northwestern University,Data Science,she,9.0,,
4647,Northwestern University,Data Science,she,9.0,,
4648,Northwestern University,Data Science,she,9.0,,
4649,Northwestern University,Data Science,she,9.0,,
4650,Northwestern University,Data Science,she,9.0,,
4651,Northwestern University,Data Science,she,9.0,,
4652,Northwestern University,Data Science,she,9.0,,
4653,Northwestern University,Data Science,she,9.0,,
4654,Northwestern University,Data Science,they,9.0,,
4655,Northwestern University,Data Science,they,9.0,,
4656,Northwestern University,Data Science,they,9.0,,
4657,Northwestern University,Data Science,they,9.0,,
4658,Northwestern University,Data Science,they,9.0,,
4659,Northwestern University,Data Science,they,9.0,,
4660,Northwestern University,Data Science,they,9.0,,
4661,Northwestern University,Data Science,they,9.0,,
4662,Northwestern University,Data Science,they,9.0,,
4663,Northwestern University,Data Science,they,9.0,,
4664,Northwestern University,Data Science,they,9.0,,
4665,Northwestern University,Data Science,they,9.0,,
4666,Northwestern University,Data Science,they,9.0,,
4667,Northwestern University,Data Science,none,9.0,,
4668,Northwestern University,Data Science,none,9.0,,
4669,Northwestern University,Data Science,none,9.0,,
4670,Northwestern University,Data Science,none,9.0,,
4671,Northwestern University,Data Science,none,9.0,,
4672,Northwestern University,Data Science,none,9.0,,
4673,Northwestern University,Data Science,none,9.0,,
4674,Northwestern University,Data Science,none,9.0,,
4675,Northwestern University,Data Science,none,9.0,,
4676,Northwestern University,Data Science,none,9.0,,
4677,Northwestern University,Data Science,none,9.0,,
4678,Northwestern University,Data Science,none,9.0,,
4679,Northwestern University,Data Science,none,9.0,,
4680,Northwestern University,Economics,he,9.0,,
4681,Northwestern University,Economics,he,9.0,,
4682,Northwestern University,Economics,he,9.0,,
4683,Northwestern University,Economics,he,9.0,,
4684,Northwestern University,Economics,he,9.0,,
4685,Northwestern University,Economics,he,9.0,,
4686,Northwestern University,Economics,he,9.0,,
4687,Northwestern University,Economics,he,9.0,,
4688,Northwestern University,Economics,he,9.0,,
4689,Northwestern University,Economics,he,9.0,,
4690,Northwestern University,Economics,he,9.0,,
4691,Northwestern University,Economics,he,9.0,,
4692,Northwestern University,Economics,he,9.0,,
4693,Northwestern University,Economics,she,9.0,,
4694,Northwestern University,Economics,she,9.0,,
4695,Northwestern University,Economics,she,9.0,,
4696,Northwestern University,Economics,she,9.0,,
4697,Northwestern University,Economics,she,9.0,,
4698,Northwestern University,Economics,she,9.0,,
4699,Northwestern University,Economics,she,9.0,,
4700,Northwestern University,Economics,she,9.0,,
4701,Northwestern University,Economics,she,9.0,,
4702,Northwestern University,Economics,she,9.0,,
4703,Northwestern University,Economics,she,9.0,,
4704,Northwestern University,Economics,she,9.0,,
4705,Northwestern University,Economics,she,9.0,,
4706,Northwestern University,Economics,they,9.0,,
4707,Northwestern University,Economics,they,9.0,,
4708,Northwestern University,Economics,they,9.0,,
4709,Northwestern University,Economics,they,9.0,,
4710,Northwestern University,Economics,they,9.0,,
4711,Northwestern University,Economics,they,9.0,,
4712,Northwestern University,Economics,they,9.0,,
4713,Northwestern University,Economics,they,9.0,,
4714,Northwestern University,Economics,they,9.0,,
4715,Northwestern University,Economics,they,9.0,,
4716,Northwestern University,Economics,they,9.0,,
4717,Northwestern University,Economics,they,9.0,,
4718,Northwestern University,Economics,they,9.0,,
4719,Northwestern University,Economics,none,9.0,,
4720,Northwestern University,Economics,none,9.0,,
4721,Northwestern University,Economics,none,9.0,,
4722,Northwestern University,Economics,none,9.0,,
4723,Northwestern University,Economics,none,9.0,,
4724,Northwestern University,Economics,none,9.0,,
4725,Northwestern University,Economics,none,9.0,,
4726,Northwestern University,Economics,none,9.0,,
4727,Northwestern University,Economics,none,9.0,,
4728,Northwestern University,Economics,none,9.0,,
4729,Northwestern University,Economics,none,9.0,,
4730,Northwestern University,Economics,none,9.0,,
4731,Northwestern University,Economics,none,9.0,,
4732,Northwestern University,Gender Studies,he,9.0,,
4733,Northwestern University,Gender Studies,he,9.0,,
4734,Northwestern University,Gender Studies,he,9.0,,
4735,Northwestern University,Gender Studies,he,9.0,,
4736,Northwestern University,Gender Studies,he,9.0,,
4737,Northwestern University,Gender Studies,he,9.0,,
4738,Northwestern University,Gender Studies,he,9.0,,
4739,Northwestern University,Gender Studies,he,9.0,,
4740,Northwestern University,Gender Studies,he,9.0,,
4741,Northwestern University,Gender Studies,he,9.0,,
4742,Northwestern University,Gender Studies,he,9.0,,
4743,Northwestern University,Gender Studies,he,9.0,,
4744,Northwestern University,Gender Studies,he,9.0,,
4745,Northwestern University,Gender Studies,she,9.0,,
4746,Northwestern University,Gender Studies,she,9.0,,
4747,Northwestern University,Gender Studies,she,9.0,,
4748,Northwestern University,Gender Studies,she,9.0,,
4749,Northwestern University,Gender Studies,she,9.0,,
4750,Northwestern University,Gender Studies,she,9.0,,
4751,Northwestern University,Gender Studies,she,9.0,,
4752,Northwestern University,Gender Studies,she,9.0,,
4753,Northwestern University,Gender Studies,she,9.0,,
4754,Northwestern University,Gender Studies,she,9.0,,
4755,Northwestern University,Gender Studies,she,9.0,,
4756,Northwestern University,Gender Studies,she,9.0,,
4757,Northwestern University,Gender Studies,she,9.0,,
4758,Northwestern University,Gender Studies,they,9.0,,
4759,Northwestern University,Gender Studies,they,9.0,,
4760,Northwestern University,Gender Studies,they,9.0,,
4761,Northwestern University,Gender Studies,they,9.0,,
4762,Northwestern University,Gender Studies,they,9.0,,
4763,Northwestern University,Gender Studies,they,9.0,,
4764,Northwestern University,Gender Studies,they,9.0,,
4765,Northwestern University,Gender Studies,they,9.0,,
4766,Northwestern University,Gender Studies,they,9.0,,
4767,Northwestern University,Gender Studies,they,9.0,,
4768,Northwestern University,Gender Studies,they,9.0,,
4769,Northwestern University,Gender Studies,they,9.0,,
4770,Northwestern University,Gender Studies,they,9.0,,
4771,Northwestern University,Gender Studies,none,9.0,,
4772,Northwestern University,Gender Studies,none,9.0,,
4773,Northwestern University,Gender Studies,none,9.0,,
4774,Northwestern University,Gender Studies,none,9.0,,
4775,Northwestern University,Gender Studies,none,9.0,,
4776,Northwestern University,Gender Studies,none,9.0,,
4777,Northwestern University,Gender Studies,none,9.0,,
4778,Northwestern University,Gender Studies,none,9.0,,
4779,Northwestern University,Gender Studies,none,9.0,,
4780,Northwestern University,Gender Studies,none,9.0,,
4781,Northwestern University,Gender Studies,none,9.0,,
4782,Northwestern University,Gender Studies,none,9.0,,
4783,Northwestern University,Gender Studies,none,9.0,,
4784,Northwestern University,Black Studies,he,9.0,,
4785,Northwestern University,Black Studies,he,9.0,,
4786,Northwestern University,Black Studies,he,9.0,,
4787,Northwestern University,Black Studies,he,9.0,,
4788,Northwestern University,Black Studies,he,9.0,,
4789,Northwestern University,Black Studies,he,9.0,,
4790,Northwestern University,Black Studies,he,9.0,,
4791,Northwestern University,Black Studies,he,9.0,,
4792,Northwestern University,Black Studies,he,9.0,,
4793,Northwestern University,Black Studies,he,9.0,,
4794,Northwestern University,Black Studies,he,9.0,,
4795,Northwestern University,Black Studies,he,9.0,,
4796,Northwestern University,Black Studies,he,9.0,,
4797,Northwestern University,Black Studies,she,9.0,,
4798,Northwestern University,Black Studies,she,9.0,,
4799,Northwestern University,Black Studies,she,9.0,,
4800,Northwestern University,Black Studies,she,9.0,,
4801,Northwestern University,Black Studies,she,9.0,,
4802,Northwestern University,Black Studies,she,9.0,,
4803,Northwestern University,Black Studies,she,9.0,,
4804,Northwestern University,Black Studies,she,9.0,,
4805,Northwestern University,Black Studies,she,9.0,,
4806,Northwestern University,Black Studies,she,9.0,,
4807,Northwestern University,Black Studies,she,9.0,,
4808,Northwestern University,Black Studies,she,9.0,,
4809,Northwestern University,Black Studies,she,9.0,,
4810,Northwestern University,Black Studies,they,9.0,,
4811,Northwestern University,Black Studies,they,9.0,,
4812,Northwestern University,Black Studies,they,9.0,,
4813,Northwestern University,Black Studies,they,9.0,,
4814,Northwestern University,Black Studies,they,9.0,,
4815,Northwestern University,Black Studies,they,9.0,,
4816,Northwestern University,Black Studies,they,9.0,,
4817,Northwestern University,Black Studies,they,9.0,,
4818,Northwestern University,Black Studies,they,9.0,,
4819,Northwestern University,Black Studies,they,9.0,,
4820,Northwestern University,Black Studies,they,9.0,,
4821,Northwestern University,Black Studies,they,9.0,,
4822,Northwestern University,Black Studies,they,9.0,,
4823,Northwestern University,Black Studies,none,9.0,,
4824,Northwestern University,Black Studies,none,9.0,,
4825,Northwestern University,Black Studies,none,9.0,,
4826,Northwestern University,Black Studies,none,9.0,,
4827,Northwestern University,Black Studies,none,9.0,,
4828,Northwestern University,Black Studies,none,9.0,,
4829,Northwestern University,Black Studies,none,9.0,,
4830,Northwestern University,Black Studies,none,9.0,,
4831,Northwestern University,Black Studies,none,9.0,,
4832,Northwestern University,Black Studies,none,9.0,,
4833,Northwestern University,Black Studies,none,9.0,,
4834,Northwestern University,Black Studies,none,9.0,,
4835,Northwestern University,Black Studies,none,9.0,,
4836,Northwestern University,Xyzzy,he,9.0,,
4837,Northwestern University,Xyzzy,he,9.0,,
4838,Northwestern University,Xyzzy,he,9.0,,
4839,Northwestern University,Xyzzy,he,9.0,,
4840,Northwestern University,Xyzzy,he,9.0,,
4841,Northwestern University,Xyzzy,he,9.0,,
4842,Northwestern University,Xyzzy,he,9.0,,
4843,Northwestern University,Xyzzy,he,9.0,,
4844,Northwestern University,Xyzzy,he,9.0,,
4845,Northwestern University,Xyzzy,he,9.0,,
4846,Northwestern University,Xyzzy,he,9.0,,
4847,Northwestern University,Xyzzy,he,9.0,,
4848,Northwestern University,Xyzzy,he,9.0,,
4849,Northwestern University,Xyzzy,she,9.0,,
4850,Northwestern University,Xyzzy,she,9.0,,
4851,Northwestern University,Xyzzy,she,9.0,,
4852,Northwestern University,Xyzzy,she,9.0,,
4853,Northwestern University,Xyzzy,she,9.0,,
4854,Northwestern University,Xyzzy,she,9.0,,
4855,Northwestern University,Xyzzy,she,9.0,,
4856,Northwestern University,Xyzzy,she,9.0,,
4857,Northwestern University,Xyzzy,she,9.0,,
4858,Northwestern University,Xyzzy,she,9.0,,
4859,Northwestern University,Xyzzy,she,9.0,,
4860,Northwestern University,Xyzzy,she,9.0,,
4861,Northwestern University,Xyzzy,she,9.0,,
4862,Northwestern University,Xyzzy,they,9.0,,
4863,Northwestern University,Xyzzy,they,9.0,,
4864,Northwestern University,Xyzzy,they,9.0,,
4865,Northwestern University,Xyzzy,they,9.0,,
4866,Northwestern University,Xyzzy,they,9.0,,
4867,Northwestern University,Xyzzy,they,9.0,,
4868,Northwestern University,Xyzzy,they,9.0,,
4869,Northwestern University,Xyzzy,they,9.0,,
4870,Northwestern University,Xyzzy,they,9.0,,
4871,Northwestern University,Xyzzy,they,9.0,,
4872,Northwestern University,Xyzzy,they,9.0,,
4873,Northwestern University,Xyzzy,they,9.0,,
4874,Northwestern University,Xyzzy,they,9.0,,
4875,Northwestern University,Xyzzy,none,9.0,,
4876,Northwestern University,Xyzzy,none,9.0,,
4877,Northwestern University,Xyzzy,none,9.0,,
4878,Northwestern University,Xyzzy,none,9.0,,
4879,Northwestern University,Xyzzy,none,9.0,,
4880,Northwestern University,Xyzzy,none,9.0,,
4881,Northwestern University,Xyzzy,none,9.0,,
4882,Northwestern University,Xyzzy,none,9.0,,
4883,Northwestern University,Xyzzy,none,9.0,,
4884,Northwestern University,Xyzzy,none,9.0,,
4885,Northwestern University,Xyzzy,none,9.0,,
4886,Northwestern University,Xyzzy,none,9.0,,
4887,Northwestern University,Xyzzy,none,9.0,,
4888,Northwestern University,None-Control,he,9.0,,
4889,Northwestern University,None-Control,he,9.0,,
4890,Northwestern University,None-Control,he,9.0,,
4891,Northwestern University,None-Control,he,9.0,,
4892,Northwestern University,None-Control,he,9.0,,
4893,Northwestern University,None-Control,he,9.0,,
4894,Northwestern University,None-Control,he,9.0,,
4895,Northwestern University,None-Control,he,9.0,,
4896,Northwestern University,None-Control,he,9.0,,
4897,Northwestern University,None-Control,he,9.0,,
4898,Northwestern University,None-Control,he,9.0,,
4899,Northwestern University,None-Control,he,9.0,,
4900,Northwestern University,None-Control,he,9.0,,
4901,Northwestern University,None-Control,she,9.0,,
4902,Northwestern University,None-Control,she,9.0,,
4903,Northwestern University,None-Control,she,9.0,,
4904,Northwestern University,None-Control,she,9.0,,
4905,Northwestern University,None-Control,she,9.0,,
4906,Northwestern University,None-Control,she,9.0,,
4907,Northwestern University,None-Control,she,9.0,,
4908,Northwestern University,None-Control,she,9.0,,
4909,Northwestern University,None-Control,she,9.0,,
4910,Northwestern University,None-Control,she,9.0,,
4911,Northwestern University,None-Control,she,9.0,,
4912,Northwestern University,None-Control,she,9.0,,
4913,Northwestern University,None-Control,she,9.0,,
4914,Northwestern University,None-Control,they,9.0,,
4915,Northwestern University,None-Control,they,9.0,,
4916,Northwestern University,None-Control,they,9.0,,
4917,Northwestern University,None-Control,they,9.0,,
4918,Northwestern University,None-Control,they,9.0,,
4919,Northwestern University,None-Control,they,9.0,,
4920,Northwestern University,None-Control,they,9.0,,
4921,Northwestern University,None-Control,they,9.0,,
4922,Northwestern University,None-Control,they,9.0,,
4923,Northwestern University,None-Control,they,9.0,,
4924,Northwestern University,None-Control,they,9.0,,
4925,Northwestern University,None-Control,they,9.0,,
4926,Northwestern University,None-Control,they,9.0,,
4927,Northwestern University,None-Control,none,9.0,,
4928,Northwestern University,None-Control,none,9.0,,
4929,Northwestern University,None-Control,none,9.0,,
4930,Northwestern University,None-Control,none,9.0,,
4931,Northwestern University,None-Control,none,9.0,,
4932,Northwestern University,None-Control,none,9.0,,
4933,Northwestern University,None-Control,none,9.0,,
4934,Northwestern University,None-Control,none,9.0,,
4935,Northwestern University,None-Control,none,9.0,,
4936,Northwestern University,None-Control,none,9.0,,
4937,Northwestern University,None-Control,none,9.0,,
4938,Northwestern University,None-Control,none,9.0,,
4939,Northwestern University,None-Control,none,9.0,,
4940,Vanderbilt University,Business,he,18.0,,
4941,Vanderbilt University,Business,he,18.0,,
4942,Vanderbilt University,Business,he,18.0,,
4943,Vanderbilt University,Business,he,18.0,,
4944,Vanderbilt University,Business,he,18.0,,
4945,Vanderbilt University,Business,he,18.0,,
4946,Vanderbilt University,Business,he,18.0,,
4947,Vanderbilt University,Business,he,18.0,,
4948,Vanderbilt University,Business,he,18.0,,
4949,Vanderbilt University,Business,he,18.0,,
4950,Vanderbilt University,Business,he,18.0,,
4951,Vanderbilt University,Business,he,18.0,,
4952,Vanderbilt University,Business,he,18.0,,
4953,Vanderbilt University,Business,she,18.0,,
4954,Vanderbilt University,Business,she,18.0,,
4955,Vanderbilt University,Business,she,18.0,,
4956,Vanderbilt University,Business,she,18.0,,
4957,Vanderbilt University,Business,she,18.0,,
4958,Vanderbilt University,Business,she,18.0,,
4959,Vanderbilt University,Business,she,18.0,,
4960,Vanderbilt University,Business,she,18.0,,
4961,Vanderbilt University,Business,she,18.0,,
4962,Vanderbilt University,Business,she,18.0,,
4963,Vanderbilt University,Business,she,18.0,,
4964,Vanderbilt University,Business,she,18.0,,
4965,Vanderbilt University,Business,she,18.0,,
4966,Vanderbilt University,Business,they,18.0,,
4967,Vanderbilt University,Business,they,18.0,,
4968,Vanderbilt University,Business,they,18.0,,
4969,Vanderbilt University,Business,they,18.0,,
4970,Vanderbilt University,Business,they,18.0,,
4971,Vanderbilt University,Business,they,18.0,,
4972,Vanderbilt University,Business,they,18.0,,
4973,Vanderbilt University,Business,they,18.0,,
4974,Vanderbilt University,Business,they,18.0,,
4975,Vanderbilt University,Business,they,18.0,,
4976,Vanderbilt University,Business,they,18.0,,
4977,Vanderbilt University,Business,they,18.0,,
4978,Vanderbilt University,Business,they,18.0,,
4979,Vanderbilt University,Business,none,18.0,,
4980,Vanderbilt University,Business,none,18.0,,
4981,Vanderbilt University,Business,none,18.0,,
4982,Vanderbilt University,Business,none,18.0,,
4983,Vanderbilt University,Business,none,18.0,,
4984,Vanderbilt University,Business,none,18.0,,
4985,Vanderbilt University,Business,none,18.0,,
4986,Vanderbilt University,Business,none,18.0,,
4987,Vanderbilt University,Business,none,18.0,,
4988,Vanderbilt University,Business,none,18.0,,
4989,Vanderbilt University,Business,none,18.0,,
4990,Vanderbilt University,Business,none,18.0,,
4991,Vanderbilt University,Business,none,18.0,,
4992,Vanderbilt University,Nursing,he,18.0,,
4993,Vanderbilt University,Nursing,he,18.0,,
4994,Vanderbilt University,Nursing,he,18.0,,
4995,Vanderbilt University,Nursing,he,18.0,,
4996,Vanderbilt University,Nursing,he,18.0,,
4997,Vanderbilt University,Nursing,he,18.0,,
4998,Vanderbilt University,Nursing,he,18.0,,
4999,Vanderbilt University,Nursing,he,18.0,,
5000,Vanderbilt University,Nursing,he,18.0,,
5001,Vanderbilt University,Nursing,he,18.0,,
5002,Vanderbilt University,Nursing,he,18.0,,
5003,Vanderbilt University,Nursing,he,18.0,,
5004,Vanderbilt University,Nursing,he,18.0,,
5005,Vanderbilt University,Nursing,she,18.0,,
5006,Vanderbilt University,Nursing,she,18.0,,
5007,Vanderbilt University,Nursing,she,18.0,,
5008,Vanderbilt University,Nursing,she,18.0,,
5009,Vanderbilt University,Nursing,she,18.0,,
5010,Vanderbilt University,Nursing,she,18.0,,
5011,Vanderbilt University,Nursing,she,18.0,,
5012,Vanderbilt University,Nursing,she,18.0,,
5013,Vanderbilt University,Nursing,she,18.0,,
5014,Vanderbilt University,Nursing,she,18.0,,
5015,Vanderbilt University,Nursing,she,18.0,,
5016,Vanderbilt University,Nursing,she,18.0,,
5017,Vanderbilt University,Nursing,she,18.0,,
5018,Vanderbilt University,Nursing,they,18.0,,
5019,Vanderbilt University,Nursing,they,18.0,,
5020,Vanderbilt University,Nursing,they,18.0,,
5021,Vanderbilt University,Nursing,they,18.0,,
5022,Vanderbilt University,Nursing,they,18.0,,
5023,Vanderbilt University,Nursing,they,18.0,,
5024,Vanderbilt University,Nursing,they,18.0,,
5025,Vanderbilt University,Nursing,they,18.0,,
5026,Vanderbilt University,Nursing,they,18.0,,
5027,Vanderbilt University,Nursing,they,18.0,,
5028,Vanderbilt University,Nursing,they,18.0,,
5029,Vanderbilt University,Nursing,they,18.0,,
5030,Vanderbilt University,Nursing,they,18.0,,
5031,Vanderbilt University,Nursing,none,18.0,,
5032,Vanderbilt University,Nursing,none,18.0,,
